Pair_Speaker_turn,PairID,PersonID,Speaker,Speaker_original,Turn,Word,Start Time,End Time,Backchannel,Overlap,Contested,Duration,Sentiment,word_count,MergeKey,Cluster,word_count_scaled,Sentiment_scaled,Contested_scaled,StageCluster,Stage
20240521_1823_WBLMayPNR2HK_Both_B_9,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,9,yeah me two twelve,82.77648,83.970924,0.0,0.5,1.0,1.19444399999999,0.0,4,PNR2HK,Cluster 0,0.0030272452068617556,0.5,1.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_A_A_10,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,10,get started so i haven't gosh i'm the the provost i'm we have a we've spoken in a lot before we,83.995,91.927864,0.0,0.0,0.0,7.932863999999995,0.0,21,PNR2HK,Cluster 0,0.020181634712411706,0.5,0.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_Both_B_10,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,10,cool,88.19129,88.43018,0.0,1.0,1.0,0.2388899999999978,0.35,1,PNR2HK,Cluster 0,0.0,0.675,1.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_Both_A_10,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,10,sure,88.24061,88.32029,0.0,1.0,1.0,0.0796799999999962,0.5,1,PNR2HK,Cluster 0,0.0,0.75,1.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_B_B_11,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,11,yeah,92.2524,92.491295,0.0,0.0,0.0,0.2388949999999994,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_Both_A_11,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,11,you,92.46372,92.62309,0.0,1.0,1.0,0.1593700000000097,0.0,1,PNR2HK,Cluster 0,0.0,0.5,1.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_A_A_12,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,12,know we think that the work you're doing is awesome it's gonna impact many lives around the world and as university we are committed to supporting you know awesome work we wanna create a culture where you know academic excellence research every all of that stuff comes first and i think you're a perfect example of that so we are prepared to you know support that so just to start happy to say that we want to prove completely your request for your your we are open to completely approving all six months of paid paid leave and in addition to that we're open to offering up to year of unpaid leave on top of that to support your to support your research yeah and i would love to hear other thoughts you have to continue the negotiation,92.62309,149.16231,0.0,0.0,0.0,56.539219999999986,0.3796874999999999,138,PNR2HK,Cluster 0,0.13824419778002017,0.68984375,0.0,2,Stage 3
20240521_1823_WBLMayPNR2HK_B_B_13,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,13,yeah yeah i know first of all thank you for all the kind words i'm well aware and i really enjoy working at the university it's more or less kind of my dream job i really enjoy it i actually also recently just had a breakthrough so i'm looking forward to publish check that soon so you guys could look forward to that as well however it has been kind of hard for me recently i mean i went to the doctor and he told me that my help is at risk because i've been working too many hours fourteen hour workday days have not had much time to focus on my research as much recently because a lot of creative burnout as well as have to train phds have to manage my lab and my help is now at serious risk and so i was actually hoping to take a sa bad for quite a bit of time to kind of recuperate myself get myself back in my own grounds and kind of focus more on my health for a little bit and i'm also accepted this offer from the advanced institute of research where they're offering nine months of dedicated research study where of course all efforts and all developments made will be as part of university's contribution so that'll be all good on your part no worries and most of the credit of course will always go to you all of the research as always we'll always just go to my investment portfolio sorry my research portfolio so that is all just standard stuff but yeah no i was actually hoping to take a twenty one month of medical so that's nine months for the advanced institute research which i feel like as a win win for both of us i get to do research and you get the benefits of what my research provides and twelve months just kind of for myself i'm hoping to go to maui it's something i've been looking forward to for a long time since other kid and honestly as for doctor's disorders right i kinda need it i've been really really tired and,154.37453,263.12213,0.0,0.0027548209366391,0.0027548209366391,108.74760000000003,0.2171201814058956,363,PNR2HK,Cluster 0,0.36528758829465185,0.6085600907029478,0.0027548209366391,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_13,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,13,okay okay,255.56549,262.1889,1.0,0.0,0.0,6.6234099999999785,0.5,2,PNR2HK,Cluster 0,0.0010090817356205853,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_13,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,13,stressed out,263.12213,263.44138,0.0,0.0,1.0,0.319249999999954,0.0,2,PNR2HK,Cluster 0,0.0010090817356205853,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_14,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,14,i think,263.4657,263.70508,0.0,0.0,0.0,0.2393799999999828,0.0,2,PNR2HK,Cluster 0,0.0010090817356205853,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_14,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,14,so yeah i've,263.60098,264.95764,0.0,1.0,1.0,1.3566600000000335,0.0,3,PNR2HK,Cluster 0,0.00201816347124117,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_14,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,14,it's definitely on the table,263.70508,264.9021,0.0,0.4,1.0,1.197020000000009,0.0,5,PNR2HK,Cluster 0,0.004036326942482341,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_15,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,15,been hoping for a one month medical,264.95764,266.3941,0.0,0.0,0.0,1.436459999999954,0.0,7,PNR2HK,Cluster 0,0.006054490413723511,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_15,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,15,twenty if that's possible,265.59607,267.11234,0.0,0.5,1.0,1.51627000000002,0.0,4,PNR2HK,Cluster 0,0.0030272452068617556,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_15,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,15,it does exceed,266.0991,266.8173,0.0,0.6666666666666666,1.0,0.7181999999999675,0.0,3,PNR2HK,Cluster 0,0.00201816347124117,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_16,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,16,some expectations from the university but obviously given the situation i think it's it's pretty reasonable to to have that on the table great and i know we we wanted to talk about the buyout of your intellectual portfolio did you want to discuss that,267.95,287.565,0.0,0.0222222222222222,0.0222222222222222,19.61500000000001,0.31,45,PNR2HK,Cluster 0,0.04439959636730575,0.655,0.0222222222222222,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_16,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,16,yep,284.898,285.13715,1.0,0.0,0.0,0.2391499999999951,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_17,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,17,yeah so i've been in case these negotiations fall through because i've already made the down payment on the boat and at thought already sold my condo so i'm really looking forward to this trip and if i'm not able to go on it then i'm pretty much home almost i left a see what i can do and like basically look for a home again get a car and all those things but yeah i was talking to a couple of my friends because i just need backup plan and a few of their research portfolios are intellectual property portfolios sold for around four hundred five hundred k and in my opinion they're worth less than mine because as you know i'm leading the forefront of my research field and so if they're worth four hundred five hundred k i mean ideally i don't wanna sell my intellectual property portfolio but what's done is done and i feel like this is something i definitely need no matter what so since i enjoy working at the university so much and just because of my respect and out of respect of the university as well as how good they've been to me i definitely wanna focus on working with the progress like you for first and then if that doesn't really work then i guess i'll have to work with private negotiators and the other other people like that but yeah no i'm not looking anywhere in your as much as my investment portfolios worth or sorry intellectual property portfolios worth i believe it's worth around seven hundred fifty k just based on what i've heard from other people and doing some very basic comparisons but i'm not looking for,295.10144,381.79755,0.0,0.0103806228373702,0.0103806228373702,86.69610999999998,0.1231336805555555,289,PNR2HK,Cluster 0,0.29061553985872857,0.5615668402777777,0.0103806228373702,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_17,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,17,yeah okay okay okay,352.09,381.5307,1.0,0.0,0.0,29.44070000000005,0.5,4,PNR2HK,Cluster 0,0.0030272452068617556,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_17,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,17,anywhere near that amount maybe ideally around four hundred fifty k which i feel like is a generous amount but we can definitely negotiate,381.79755,388.92087,0.0,0.5833333333333334,1.0,7.123319999999978,0.3333333333333333,24,PNR2HK,Cluster 0,0.02320887991927346,0.6666666666666666,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_17,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,17,i will just say we've done independent evaluation work on the value of your pro for portfolio and while we think your,382.6479,388.96536,0.0,0.5909090909090909,1.0,6.317459999999983,0.0,22,PNR2HK,Cluster 0,0.021190716448032294,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_18,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,18,work is amazing and i'm is making great contributions to the the fields that you're involved in we do we have found a lower valuation so i think what might be better here it sounds like what you really want is to get the sa about as long as you need it and i think we can trust our resources to make this possible because i feel like we have a aligned interest in terms of the sa about but less so in terms of the portfolio so well i proposed the following you you wanted to so twelve months,388.96536,425.8164,0.0,0.0,0.0,36.85104000000001,0.2354166666666667,100,PNR2HK,Cluster 0,0.09989909182643794,0.6177083333333333,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_18,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,18,yeah yeah,415.4891,423.526,1.0,0.0,0.0,8.036900000000003,0.0,2,PNR2HK,Cluster 0,0.0010090817356205853,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_19,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,19,sure,425.9132,426.15192,0.0,0.0,0.0,0.2387200000000007,0.5,1,PNR2HK,Cluster 0,0.0,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_20,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,20,for your mow trip nine months for your research at the advanced institute and something to add onto to that i've been in discussion with university staff and we are looking to to create a new program for a student at the intersection of research in the sciences and entrepreneurship and we can't think of a better a better figure head than than you so we'd like to name the program off of after you and i think this would help you know establish legacy i especially when you won't be around at the university i think that could be a great way to to honor the work you've done so just to kinda summarize the what is that twenty one months of sa cervical six of which are paid at the full rate ten thousand per month and and then yeah like we said we'll name the program after you and we won't have to sell off any of your ip portfolio that can be all back for you with the time we get back,426.38937,491.37912,0.0,0.0,0.0,64.98975000000002,0.2686363636363637,176,PNR2HK,Cluster 0,0.17658930373360243,0.6343181818181818,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_20,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,20,yeah,435.925,436.16498,1.0,0.0,0.0,0.2399800000000027,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_21,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,21,yeah that's a lot okay hold on well first thank you we will definitely like to talk about it but i i did wanna to mention that taking a twenty one trip twenty one month trip is quite expensive i will at the minimum need around four hundred k because there's a lot of expenses like for example already made a hundred thousand down payment for the boat and the boat still costs three hundred thousand extra to finish the payment and then there's fifty thousand for boat related expenses thirty five thousand just for living for twenty one once and then twenty five thousand for maintenance of the boat because i'll be living on the boat for pretty much all twenty one months and then when i finished with my trip on the ninety five thousand to restart my academia and like just restart my life in general sorry just thinking yeah just restart my life in general so i do believe that this is a fair amount given that i'm not asking for more than what is just necessary living needs as well as i'm not just any run of the scientist or out a professor earlier institute and as you mentioned you would like to name academia sorry program after me i'm definitely interested but this definitely is something that benefits the university a lot more than me as so much of leaving my legacy because i feel like i've left my legacy with the research i've done in my field and if you'd like to use my name for the program that only serves to benefit the university not so much as to me because i'm not that interested in it but i'm definitely willing to allow the university to let you guys use my name for this program because not only will it attracts smart and driven kids to the university it'll also push the university universities rankings using a top field researchers names at their program as well as it just attracts talent and yeah just boost the reputation of the university which i'm all looking for i mean i'm i wanna come back after twenty one months i wanna restart my job here and at the university and continue my life in academia that is what i want but if i don't feel like i'm equally compensated or compensated as much as i feel like i'm worth then even if it's not what i want i still have a lot of offers from other companies that are focusing on a lot on research development in my field and if they do offer better benefits than in the to focus on,504.9243,641.3369,0.0,0.0067114093959731,0.0067114093959731,136.4126,0.1046278421278421,447,PNR2HK,Cluster 0,0.450050454086781,0.5523139210639211,0.0067114093959731,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_21,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,21,mh okay okay,550.895,637.8069,1.0,0.0,0.0,86.91190000000006,0.5,3,PNR2HK,Cluster 0,0.00201816347124117,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_21,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,21,yep great so,555.695,640.3019,0.0,0.6666666666666666,1.0,84.6069,0.8,3,PNR2HK,Cluster 0,0.00201816347124117,0.9,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_21,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,21,basic end i might have to leave academia,555.7044,640.3581,0.0,0.375,1.0,84.65370000000007,0.0,8,PNR2HK,Cluster 0,0.007063572149344097,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_22,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,22,i looks like we,641.8767,642.8343,0.0,0.0,0.0,0.9575999999999568,0.0,4,PNR2HK,Cluster 0,0.0030272452068617556,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_22,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,22,it have three main ways we can fund your trip,642.1959,644.9091,0.0,0.7,1.0,2.7131999999999152,0.1666666666666666,10,PNR2HK,Cluster 0,0.009081735620585268,0.5833333333333333,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_22,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,22,just a better or better lifestyle at,642.8319,645.0663,0.0,1.0,1.0,2.234399999999937,0.5,7,PNR2HK,Cluster 0,0.006054490413723511,0.75,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_23,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,23,at at the other,645.0663,645.7845,0.0,0.0,0.0,0.7182000000000244,-0.125,4,PNR2HK,Cluster 0,0.0030272452068617556,0.4375,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_23,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,23,companies,645.7845,646.1037,0.0,0.0,1.0,0.3192000000000234,0.0,1,PNR2HK,Cluster 0,0.0,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_24,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,24,we have the this point you willing to give you the whole thing so that's sixty thousand off the bat and that should help liquidity with your trip in the short term we have selling off your portfolio and we have maybe just a lump sum that can be used as a return fund i think we give me like just second to check with our numbers,646.1061,676.86,0.0,0.0149253731343283,0.0149253731343283,30.753900000000044,0.1125,67,PNR2HK,Cluster 0,0.06659939455095863,0.55625,0.0149253731343283,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_24,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,24,but yeah i'd like to hear what what your thoughts are on on the,646.6623,651.5513,0.0,0.5714285714285714,1.0,4.88900000000001,0.0,14,PNR2HK,Cluster 0,0.013118062563067608,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_24,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,24,the salary of course the sa about and at we've already told that we're,646.9041,651.2931,0.0,0.6428571428571429,1.0,4.38900000000001,0.0,14,PNR2HK,Cluster 0,0.013118062563067608,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_24,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,24,no,666.18585,666.42456,1.0,0.0,0.0,0.2387100000000828,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_25,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,25,sure,691.1483,691.3881,0.0,0.0,0.0,0.2398000000000593,0.5,1,PNR2HK,Cluster 0,0.0,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_26,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,26,okay so like i mentioned we're prepared to offer the full your full salary for six months during your sa tobacco so that's a total of sixty thousand dollars and then upon return and when you once you were return to the university like you said you need cash to kinda restart your your academic work so we want to we want to encourage that sixty thousand being we want to offer the next six months of your work your typical monthly pay we wanna offer that upfront so you can have the money to kind of get your life up again not life if you get your research up again in addition to that sixty thousand just as a kind of like a return fund not attached to the work but just just to help you with your return so that's a total of a hundred twenty thousand there so sixty thousand coming from advanced payment of your work and sixty thousand just a bonus just for returning and starting your work up again and finally in order to plug this gap we're open to buying forty five percent of your portfolio at a evaluation of two hundred seventy five thousand so that would be one hundred twenty three thousand seven hundred fifty dollars and that should bring you close enough to your target and be competitive with with other offers and regarding the program we this is not a not a must for us if that's something that you're not amenable to we don't have do that only if it's only really only if it's a value add for you yeah three hundred four thousand dollars,750.256,867.8686,0.0,0.0071942446043165,0.0071942446043165,117.61260000000004,0.1194444444444444,278,PNR2HK,Cluster 0,0.2795156407669021,0.5597222222222222,0.0071942446043165,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_26,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,26,sure sure sure,810.1078,867.47003,1.0,0.0,0.0,57.362229999999954,0.5,3,PNR2HK,Cluster 0,0.00201816347124117,0.75,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_27,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,27,could you remind me what is the total sum of all of those oh all of the money you're you're willing to pay three hundred and four okay yeah well let me just say i appreciate you working with me throughout this but as i did mention a couple of minutes ago for me to even like begin to take the trip or like imagine it feasible i need at least a minimum of like three hundred sixty thousand three hundred seventy five thousand because of all of those expenses i mentioned i'm not able to at least meet that minimum amount i can't make the trip as well as i might have to cut my academia and because my health is at risk if i can't make this true this is a long needed to break and as you mentioned you're willing to buy forty percent of my investment or intellectual property portfolio yeah forty five percent of my ip portfolio valued at two hundred seventy five thousand dollars which i find that to be humorous but i'll i'll accept what your current standards are in terms of like what you think it is but i was like said i was talking to a couple of my colleagues their investment or a intellectual property portfolio sold for four hundred thousand dollars to a private negotiator the only reason i don't wanna talk to these private negotiators is because they take a lot of time as well as they're just really hard to work with but in the end if i'm able to get a lot of money out of them compared to what is being offered by the university i just don't feel like it's adding up for example my ip portfolio is huge like i have a hundred of have hundreds of patents and the commercial usage of those patents and the opportunity for that is immense and i know the university has a whole bunch of funds and a lot of resources they can use to commercial my research basically and i'm willing to sell forty five percent of my ip portfolio to you in the university in in the in the light of time because you guys work a lot faster as well as more upfront and so i know this is a huge benefit for you guys of course because you have a lot of resources to commercial these but i don't believe my ip fully work around two hundred three hundred thousand dollars so i'm willing to make a few i guess compromises so feel free to go ahead and name the program after me that is something i would definitely be open to i feel like that benefits us both but i'm also willing to sign a twelve year or twelve month contract where once i return i will stay with the university for twelve months and continue my research with the university solely working with my phds and not focusing work aside feel like that benefits as,868.11005,1044.0483,0.0,0.0059405940594059,0.0059405940594059,175.93824999999993,0.1396464646464646,505,PNR2HK,Cluster 0,0.5085771947527751,0.5698232323232323,0.0059405940594059,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_27,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,27,forty two yeah,906.18115,1038.0659,1.0,0.0,0.0,131.88475000000005,0.0,3,PNR2HK,Cluster 0,0.00201816347124117,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_27,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,27,and if time at the university shore and labs on other from that and so with that contract i kind of well again where the university is confident they have me for another twelve months and i will be,906.46405,1050.6132,0.0,0.4358974358974359,1.0,144.14914999999996,0.325,39,PNR2HK,Cluster 0,0.03834510595358224,0.6625,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_27,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,27,five hundred seventy five thousand dollars okay so i said earlier like i don't think our i don't think our valuation expectations are in line for the portfolio i,906.5009,1050.4489,0.0,0.7241379310344828,1.0,143.9480000000001,0.25,29,PNR2HK,Cluster 0,0.02825428859737639,0.625,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_A_A_28,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,A,A,28,just,1050.6884,1050.848,0.0,0.0,0.0,0.1595999999999549,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_28,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,28,to be up front the maximum valuation i'm allowed to buy,1050.848,1054.7012,0.0,0.3636363636363636,1.0,3.8532000000000153,0.0,11,PNR2HK,Cluster 0,0.010090817356205853,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_28,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,28,not basically not going anywhere and so i would,1051.4697,1054.3425,0.0,0.6666666666666666,1.0,2.87279999999987,0.0,9,PNR2HK,Cluster 0,0.008072653884964682,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_B_B_29,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,B,B,29,like,1054.3425,1054.5021,0.0,0.0,0.0,0.1595999999999549,0.0,1,PNR2HK,Cluster 0,0.0,0.5,0.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_B_29,20240521_1823_WBLMayPNR2HK,1716394832459-db41e853-926f-4c16-9ce7-3a223f7cc9f8-cam-audio-1716394833401,Both,B,29,to hear your thoughts maybe on on this compromise,1054.5021,1056.8163,0.0,0.3333333333333333,1.0,2.314200000000028,0.0,9,PNR2HK,Cluster 0,0.008072653884964682,0.5,1.0,3,Stage 4
20240521_1823_WBLMayPNR2HK_Both_A_29,20240521_1823_WBLMayPNR2HK,1716394832459-c765cce9-8b9c-4873-ae16-6cbd6e9146cf-cam-audio-1716394837243,Both,A,29,you know committee is two hundred seventy five,1054.9343,1056.6855,0.0,0.625,1.0,1.7512000000001535,0.0,8,PNR2HK,Cluster 0,0.007063572149344097,0.5,1.0,3,Stage 4
