Pair_Speaker_turn,PairID,PersonID,Speaker,Speaker_original,Turn,Word,Start Time,End Time,Backchannel,Overlap,Contested,Duration,Sentiment,word_count,groupId,Task_Conflict,Relationship_Conflict,StageCluster,Stage
20240521_1823_WBLMayS5EFYJ_Both_B_104,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,151,yeah yeah,0.5542385294641776,996.5271,0.0,0.5,1.0,2.078550000000064,0.5,0.0010090817356205853,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_105,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,152,this this just this just me in here yeah not okay but yeah,0.5555308155460111,1005.1,0.0,0.0,0.0,8.333030000000008,0.375,0.012108980827447022,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_A_105,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,153,oh well,0.5575082849277185,1000.7923,0.0,1.0,1.0,0.4776599999999007,0.5,0.0010090817356205853,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_B_105,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,154,working,0.5575892862188616,1000.95996,0.0,0.0,1.0,0.5,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_106,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,155,but yeah what the what do you study a pin,0.5604813199307983,1008.1958,0.0,0.0,0.0,2.547399999999925,0.5,0.009081735620585268,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_107,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,156,a study bio engineering,0.5626727693954738,1011.1,0.0,0.0,0.0,1.5200399999999945,0.5,0.0030272452068617556,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_108,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,157,oh nice how's that,0.5637764426442697,1012.84,0.0,0.0,0.0,1.2800000000000864,0.8,0.0030272452068617556,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_109,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,158,it's nice we to do some practical stuff this this year so that was pretty fun they're like my first time like working with circuits kids and everything working pro you know projects i i mean that release the only from part because like you're actually doing things and you're learning by doing so yeah sometimes it gets tough and then you just you don't know how to do it and then you just have to figure it out but yeah it's it's interesting i like it,0.5651283314515502,1042.9602,0.0,0.0,0.0,28.974849999999947,0.5665895061728395,0.08678102926337034,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_A_A_110,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,159,that's cool do you do y'all have like usually it's like your senior year but y'all have like end of end of year like projects like the like big like symposium type projects,0.5819309991585875,1056.9247,0.0,0.0,0.0,12.794599999999946,0.5166666666666666,0.03229061553985873,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_111,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,160,you know we do have senior design so when you're a senior and then i think it's across all engineering they all have a senior design project and then i'm for b we we have like you take a class both semesters just to work on the senior design so it's just like yeah the credit class each semester and then all you do is just i think first semester it's about like ideas and then prototyping and everything and then on the second so you actually start building yeah i think is this cool and then they have competitions like between like the b students they get selected and then they compete all across engineering so yeah that's pretty fun,0.5893291951189187,1097.8005,0.0,0.0,0.0,40.39769999999999,0.5958333333333333,0.12108980827447023,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_Both_A_111,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,161,okay,0.5906648914715629,1060.0386,0.0,1.0,1.0,0.2395000000001346,0.75,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_112,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,162,cool neat i i did i heard about senior design but i wasn't sure if be participated because near my lab i had nothing but like chemistry people that had like their senior projects and was there was one it was like a self driving skateboard that one was kinda cool and i i went up and i'm like oh was like mechanical generic no it was it was some like random major it like was doing it and i was like okay that works,0.6124270488428618,1128.6847,0.0,0.0117647058823529,0.0117647058823529,29.8433,0.5851562499999999,0.08476286579212916,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_B_B_112,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,163,yeah yeah yeah,0.6183160299951891,1126.3624,1.0,0.0,0.0,16.95589999999993,0.5,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_A_112,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,164,those were interesting there,0.6188502973882574,1112.2051,0.0,0.25,1.0,1.840099999999893,0.75,0.0030272452068617556,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_B_112,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,165,yeah,0.6197052366970608,1112.1383,0.0,1.0,1.0,0.2395000000001346,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_113,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,166,cool yeah so what what do what do you study,0.6295039292197164,1132.4341,0.0,0.0,0.0,2.955999999999904,0.675,0.009081735620585268,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_114,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,167,oh i also saw by engineering but yeah,0.6315983577324489,1136.7843,0.0,0.0,0.0,3.548700000000053,0.5,0.007063572149344097,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_B_114,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,168,really,0.6329773082840521,1136.029,0.0,1.0,1.0,0.3195000000000618,0.6,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_115,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,169,so grad i cool how how is it how do you like it,0.6337343125057798,1142.4237,0.0,0.0,0.0,5.356099999999969,0.675,0.012108980827447022,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_B_115,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,170,forgot forgot for school oh,0.6340015298122347,1139.3187,0.0,0.4,1.0,1.7717000000000098,0.5,0.004036326942482341,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_A_115,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,171,regrets students yes,0.6344529676438945,1139.3136,0.0,0.6666666666666666,1.0,0.9566999999999553,0.45,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_116,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,172,it's really fun i honestly like it more than my undergrad just it feels like i don't know if it's just because like as i'm taking are so like tied in to like my research so it feels like very hands on versus like like theoretical like and undergrad everything was very theoretical was hard to understand but he like in a grad school like you learn it in class and then you just so have to also do it in lab so,0.6372524507476464,1166.8823,0.0,0.0120481927710843,0.0120481927710843,23.50299999999993,0.5934523809523808,0.08274470232088799,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_Both_B_116,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,173,okay,0.6394268660844845,1147.519,0.0,1.0,1.0,0.238700000000108,0.75,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_A_116,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,174,because,0.6394297645617344,1147.7855,0.0,1.0,1.0,0.5,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_116,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,175,yeah,0.6475529142742039,1162.177,1.0,0.0,0.0,0.3181999999999334,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_117,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,176,yeah it's did you you make the connection,0.6508014383918899,1169.7625,0.0,0.0,0.0,2.075700000000097,0.5,0.007063572149344097,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_A_117,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,177,but,0.65115443947695,1168.5597,0.0,1.0,1.0,0.2396000000001095,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_B_117,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,178,like,0.6511573936941469,1168.4851,0.0,1.0,1.0,0.1597000000001571,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_118,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,179,yeah so it's it's really it's really fun to to do that,0.6520893656098592,1173.5917,0.0,0.0,0.0,3.594299999999976,0.65,0.011099899091826437,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_119,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,180,that's nice so you did undergrad cloud engineering as well,0.6545393035052719,1177.8256,0.0,0.0,0.0,3.4328999999997905,0.8,0.009081735620585268,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_120,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,181,i did a biomedical engineering so it was slightly different on realizing i didn't realize there's a difference but it was slightly different we were we were more like glorified,0.6567279882685707,1188.4862,0.0,0.0,0.0,10.16689999999994,0.5833333333333333,0.029263370332996974,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_120,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,182,yeah,0.660649683727528,1185.755,1.0,0.0,0.0,0.4000000000000909,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_121,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,183,cool a lot of five classes,0.6633252011889028,1192.635,0.0,0.0,0.0,2.480000000000018,0.675,0.005045408678102926,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_122,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,184,yeah,0.6648413277503485,1193.115,0.0,0.0,0.0,0.2400000000000091,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_123,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,185,okay,0.6655631600654487,1194.33,0.0,0.0,0.0,0.1599999999998544,0.75,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_124,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,186,yeah we had well we had a circuit class and we had like a coding class but it's my school just wasn't it it wasn't geared towards bm like at all so,0.6661345502632934,1206.095,0.0,0.0,0.0,10.899900000000116,0.5,0.03128153380423814,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_125,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,187,okay yeah i mean we still only need a lot of that by so so that's why you're you're interested in more of the you know the bio or the science research okay,0.6723022868911278,1215.4956,0.0,0.0303030303030303,0.0303030303030303,9.235300000000052,0.6197916666666666,0.03229061553985873,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_125,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,188,yeah,0.6765642189872566,1214.2252,1.0,0.0,0.0,0.3188000000000102,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_126,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,189,my background is definitely more bio related but i have i have a little bit of engineered that lets me like okay this is what i'm doing,0.6776303012157202,1222.2736,0.0,0.0,0.0,6.454600000000028,0.6015625,0.02623612512613522,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_127,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,190,for sure yeah,0.6815066243577284,1224.9304,0.0,0.0,0.0,2.1570999999999003,0.75,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_128,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,191,yeah,0.682745946341816,1225.156,0.0,0.0,0.0,0.1593000000000302,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_129,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,192,that's,0.6828871356278506,1225.5696,0.0,0.0,0.0,0.3196000000000367,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_A_129,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,193,so,0.6829679028112159,1225.8949,0.0,1.0,1.0,0.5,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_B_129,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,194,nice,0.6830652804988205,1225.8892,0.0,1.0,1.0,0.3196000000000367,0.8,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_130,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,195,thank here right now in our lab we're doing like bone regeneration like we're one of the bone generation labs,0.6835893474815673,1232.8804,0.0,0.0,0.0,6.370599999999968,0.6428571428571428,0.019172552976791123,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_131,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,196,you said boner,0.6875704059841988,1234.369,0.0,0.0,0.0,0.7169999999998709,0.5,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_132,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,197,bone bone regeneration not bone,0.6881168246857375,1236.7029,0.0,0.0,0.0,2.070600000000013,0.5,0.004036326942482341,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_B_132,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,198,phone,0.6891691948872116,1236.6,0.0,1.0,1.0,0.0797000000000025,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_133,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,199,okay okay no i'm sorry,0.6893912070965587,1238.3528,0.0,0.0,0.0,1.4341999999999189,0.7083333333333334,0.004036326942482341,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_134,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,200,oh was okay,0.6904334883676055,1239.3461,0.0,0.0,0.0,0.5575999999998658,0.75,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_135,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,201,yeah,0.6909900517395186,1240.1853,0.0,0.0,0.0,0.3983000000000629,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_A_135,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,202,oh,0.69101067551995,1240.1426,0.0,1.0,1.0,0.318599999999833,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_A_A_136,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,203,yeah we're doing we're doing dad in my lab but it's it's really interesting because my lab started as just like straight mechanical engineering so some of the older grad students they're not doing bio stuff like at all they're just doing straight mechanics like not even on like biological materials like nothing they're just doing mechanics on like metal and it's funny to like watch the transition like you can see like okay this is when the pi i was getting into bio stuff and then like we're like okay now we're really violated,0.6915434379344463,1269.2682,0.0,0.031578947368421,0.031578947368421,28.48839999999996,0.6572916666666666,0.09485368314833502,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_B_B_136,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,204,mh yeah i,0.6957923268829508,1260.763,1.0,0.0,0.0,12.360500000000002,0.5,0.00201816347124117,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_B_136,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,205,see,0.7026820630457266,1260.9229,0.0,1.0,1.0,0.1599000000001069,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_A_136,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,206,so,0.7027438786470738,1261.1132,0.0,1.0,1.0,0.2392999999999574,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_137,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,207,yeah okay guy using polymers like for the bones or,0.7078062363837304,1273.97,0.0,0.0,0.0,4.014000000000124,0.75,0.009081735620585268,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_138,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,208,so what we're use what's what i use is we also technically use metal but we make like we make metal structures on like the nano scale so they're just really small and they have holes in them so that's where cells come into play to like mission there,0.7103115797865726,1289.7946,0.0,0.0204081632653061,0.0204081632653061,15.343899999999849,0.4375,0.04843592330978809,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_B_B_138,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,209,mh,0.7136109944759715,1280.77,1.0,0.0,0.0,0.4000000000000909,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_Both_B_138,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,Both,B,210,okay yeah,0.7162472152746325,1287.8889,0.0,1.0,1.0,2.789399999999887,0.75,0.0010090817356205853,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_Both_A_138,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,Both,A,211,really the,0.7163279267180507,1287.8787,0.0,1.0,1.0,2.634399999999914,0.6,0.0010090817356205853,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,1,Stage 2
20240521_1823_WBLMayS5EFYJ_B_B_139,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,212,okay,0.7192235612305707,1290.6783,0.0,0.0,0.0,0.2391000000000076,0.75,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
20240521_1823_WBLMayS5EFYJ_A_A_140,20240521_1823_WBLMayS5EFYJ,1716395262753-0f5cb81b-102e-4344-9e53-317ec65118cf-cam-audio-1716395263700,A,A,213,and it's meant it's meant to mimic like the bones with they're like in like the bone marrow versus the regular bone like it's meant to mimic like that area and where the mechanics come into play is we actually have a compression machine that like pushes down on these nano structures and we watch like the fluid flow like through it to see how that's affects the cells,0.7193982502248196,1312.5808,0.0,0.0144927536231884,0.0144927536231884,21.828199999999924,0.4805555555555556,0.06861755802219979,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,3,Stage 4
20240521_1823_WBLMayS5EFYJ_B_B_140,20240521_1823_WBLMayS5EFYJ,1716395262753-a9148940-30ab-4dae-9502-52fb6494fa06-cam-audio-1716395263701,B,B,214,yeah,0.7289594905727782,1308.4059,1.0,0.0,0.0,0.5,0.5,0.0,01HYGH3WJGAQ8XR9JJE3S5EFYJ,5.0,1.5,2,Stage 3
